Date,Open,High,Low,Close,Adj Close,Volume
2020-04-17,75.599998,78.099998,75.055557,75.905556,74.753502,51999087
2020-04-20,75.777779,75.972221,73.266663,74.716667,73.582657,33400719
2020-04-21,73.327774,73.811111,70.555557,72.588890,71.487175,34597643
2020-04-22,70.738892,73.500000,70.722221,72.988892,71.881104,25745553
2020-04-23,73.833336,73.833336,71.444443,72.105553,71.011177,22317582
2020-04-24,72.222221,75.555557,72.222221,73.138885,72.028824,30291238
2020-04-27,73.900002,75.555557,73.377777,74.461113,73.330994,25285590
2020-04-28,76.111115,77.833336,73.122223,76.822220,75.656258,40532671
2020-04-29,75.627777,77.883331,75.561111,77.066666,75.896988,21337034
2020-04-30,80.000000,82.505554,80.000000,80.150002,78.933533,41613157
2020-05-06,77.222221,81.555557,77.083336,80.994446,79.765152,34143103
2020-05-07,81.277779,81.777779,78.333336,79.605553,78.397346,28685871
2020-05-08,79.444443,80.677780,78.272224,80.027779,78.813164,25239384
2020-05-11,80.111115,81.099998,75.033333,76.461113,75.300629,51046975
2020-05-12,77.255554,77.711113,75.405556,77.166664,75.995476,28281862
2020-05-13,76.294441,77.583336,76.044441,76.811111,75.645325,21623808
2020-05-14,76.583336,76.805557,75.277779,75.366669,74.222794,20227658
2020-05-15,77.744446,82.050003,77.199997,80.722221,79.497078,57510745
2020-05-18,80.555557,80.555557,77.605553,78.800003,77.604027,28678935
2020-05-19,79.555557,81.000000,79.177780,79.677780,78.468483,18356873
2020-05-20,83.333336,86.333336,82.783333,82.961113,81.701981,58910572
2020-05-21,84.338890,85.305557,81.433334,82.161110,80.914116,27400683
2020-05-22,81.455559,81.588890,78.333336,79.322220,78.118309,26173422
2020-05-25,79.266663,80.227776,78.083336,80.055557,78.840523,17931789
2020-05-26,80.983330,83.561111,80.666664,83.338890,82.074028,30969136
2020-05-27,83.311111,86.111115,83.277779,84.105553,82.829041,32346210
2020-05-28,83.327774,83.833336,79.722221,82.127777,80.881294,31083136
2020-05-29,81.666664,82.127777,80.277779,80.944443,79.715912,24402628
2020-06-01,81.927780,85.016663,81.311111,83.844444,82.571899,27065451
2020-06-02,85.555557,86.050003,81.655556,83.055557,81.794991,24449990
2020-06-03,83.333336,83.955559,82.116669,82.322220,81.072777,20154198
2020-06-04,83.222221,85.627777,82.555557,83.233330,82.092003,24527152
2020-06-05,83.083336,84.083336,81.811111,83.988892,82.837219,17354106
2020-06-08,85.411110,85.861115,83.588890,84.005554,82.853653,18832410
2020-06-09,85.833336,86.650002,85.055557,85.383331,84.212532,26926245
2020-06-10,88.833336,88.833336,85.277779,86.977776,85.785110,35350318
2020-06-11,88.888885,94.488892,87.849998,90.583336,89.341232,65652006
2020-06-12,88.988892,90.277779,88.266663,88.572220,87.357697,44895319
2020-06-15,86.794441,89.588890,86.394447,87.611115,86.409767,28296903
2020-06-16,89.444443,90.711113,87.783333,88.866669,87.648109,23324088
2020-06-17,88.355553,89.166664,86.672218,87.666664,86.464554,22335721
2020-06-18,87.666664,88.650002,86.666664,88.305557,87.094688,17082205
2020-06-19,88.877777,93.777779,88.416664,92.166664,90.902847,43662441
2020-06-22,92.083336,95.166664,91.388885,91.844444,90.585052,33722506
2020-06-23,92.222221,93.961113,90.844444,93.827774,92.541183,28374908
2020-06-24,94.733330,96.433334,94.055557,95.322220,94.015137,25737728
2020-06-29,94.722221,95.833336,93.894447,94.955559,93.653503,20696128
2020-06-30,96.111115,99.705559,96.111115,96.944443,95.615112,29008868
2020-07-01,99.166664,101.055557,93.266663,94.194443,92.902832,50692460
2020-07-02,95.555557,95.655556,91.394447,93.016663,91.741188,48175005
2020-07-03,94.444443,94.855553,92.794441,93.222221,91.943932,42365604
2020-07-06,93.444443,100.000000,93.105553,98.750000,97.395912,54944582
2020-07-07,104.444443,108.655556,104.166664,108.655556,107.165642,45437801
2020-07-08,109.994446,110.455559,105.544441,109.766663,108.261513,51299344
2020-07-09,109.444443,114.872223,108.888885,113.877777,112.316254,49804416
2020-07-10,112.766663,115.088890,111.444443,113.150002,111.598457,29880239
2020-07-13,117.555557,124.605553,117.555557,124.505554,122.798302,54138382
2020-07-14,118.888885,122.611115,116.033333,119.988892,118.343575,59582926
2020-07-15,121.666664,122.538887,112.283333,114.872223,113.297066,48909398
2020-07-16,115.555557,118.266663,109.111115,109.305557,107.806732,48620611
2020-07-17,109.449997,111.766663,104.488892,108.711113,107.220444,54384643
2020-07-20,113.383331,117.283333,110.605553,114.044441,112.480637,51730574
2020-07-21,116.661110,116.661110,112.777779,115.000000,113.423096,33163549
2020-07-22,113.888885,117.327774,112.794441,115.422218,113.839516,34249622
2020-07-23,115.000000,119.727776,114.444443,118.500000,116.875099,45569977
2020-07-24,116.111115,116.611115,108.805557,110.411110,108.897125,61477225
2020-07-27,110.000000,111.655556,105.550003,106.188889,104.732803,44918911
2020-07-28,108.916664,111.388885,108.616669,109.744446,108.239609,35896662
2020-07-29,109.733330,113.888885,108.483330,113.394447,111.839554,33874725
2020-07-30,113.888885,114.988892,112.444443,114.066666,112.502556,25565349
2020-07-31,114.444443,119.611115,114.166664,117.888885,116.272362,36952128
2020-08-03,118.822220,119.888885,116.694443,119.738892,118.097000,26878998
2020-08-04,119.055557,123.877777,116.844444,117.849998,116.234001,34393899
2020-08-05,117.077774,118.222221,114.750000,116.727776,115.127174,22614327
2020-08-06,120.488892,121.044441,115.555557,117.455559,115.844978,26017718
2020-08-07,116.111115,119.055557,112.283333,113.494446,111.938187,32023526
2020-08-10,113.444443,114.055557,110.044441,111.411110,109.883415,23310439
2020-08-11,111.527779,113.666664,110.072220,110.238892,108.727264,21632306
2020-08-12,111.055557,111.255554,104.555557,108.722221,107.231384,45187084
2020-08-13,111.555557,112.211113,108.038887,108.861115,107.368385,23283243
2020-08-14,109.833336,111.361115,108.883331,111.194443,109.669716,21026206
2020-08-17,111.111115,111.316666,107.888885,109.222221,107.724541,35077215
2020-08-18,110.888885,113.888885,108.822220,110.750000,109.231369,39602215
2020-08-19,109.888885,109.888885,105.555557,105.627777,104.179382,33329894
2020-08-20,103.888885,106.111115,102.777779,104.666664,103.231445,23250700
2020-08-21,106.311111,107.744446,105.555557,106.711113,105.247864,26071149
2020-08-24,107.888885,115.555557,106.800003,112.227776,110.688873,46082793
2020-08-25,112.227776,114.444443,110.533333,111.088890,109.565605,25898706
2020-08-26,110.561111,111.099998,107.188889,107.944443,106.464272,27201997
2020-08-27,112.500000,115.833336,110.555557,113.811111,112.250511,50756310
2020-08-28,114.622223,116.388885,113.155556,115.694443,114.108009,30083439
2020-08-31,116.477776,117.088890,113.894447,114.138885,112.573784,23778145
2020-09-01,114.722221,119.444443,113.894447,119.050003,117.417557,34972844
2020-09-02,118.533333,118.961113,115.555557,117.388885,115.779213,26107826
2020-09-03,116.666664,117.222221,114.383331,116.599998,115.001144,22125940
2020-09-04,112.344444,114.255554,111.433334,113.666664,112.108032,26274443
2020-09-07,112.722221,113.805557,100.000000,103.561111,102.141052,80128418
2020-09-08,102.777779,104.444443,99.727776,103.883331,102.458855,39441321
2020-09-09,99.388885,104.166664,99.005554,102.338890,100.935593,33773522
2020-09-10,102.777779,105.277779,102.500000,102.788887,101.379425,26517817
2020-09-11,103.333336,105.166664,101.872223,104.050003,102.623245,20804830
2020-09-14,105.833336,108.322220,105.555557,107.094444,105.625938,25535766
2020-09-15,108.611115,109.444443,107.122223,108.233330,106.749207,20729736
2020-09-16,109.327774,109.388885,105.833336,106.738892,105.275261,21120595
2020-09-17,106.800003,112.194443,106.111115,110.233330,108.721779,32340459
2020-09-18,110.505554,111.111115,108.461113,110.583336,109.066994,18265548
2020-09-21,112.166664,115.555557,109.366669,109.966667,108.458778,28736674
2020-09-22,111.111115,113.444443,109.961113,111.388885,109.861488,21964042
2020-09-23,110.888885,111.011108,106.166664,109.505554,108.003983,28019752
2020-09-24,107.583336,108.777779,105.616669,106.027779,104.573891,18950810
2020-09-25,107.555557,108.166664,105.883331,106.494446,105.034164,12051552
2020-09-28,107.472221,109.416664,106.561111,107.172218,105.702644,14712161
2020-09-29,108.605553,114.583336,108.572220,113.416664,111.861465,35672889
2020-09-30,114.055557,117.227776,113.222221,116.183334,114.590195,28281126
2020-10-09,122.216667,127.155556,122.094444,124.966667,123.253090,42773833
2020-10-12,126.666664,130.555557,126.277779,130.183334,128.398224,33577599
2020-10-13,129.722229,132.544449,127.233330,130.988892,129.192734,19170466
2020-10-14,131.666672,135.544449,130.444443,131.666672,129.861237,24448469
2020-10-15,133.949997,135.611115,131.666672,132.666672,130.847504,17664899
2020-10-16,133.055557,133.333328,124.616669,126.838890,125.099640,36183337
2020-10-19,128.516663,131.166672,126.666664,127.455559,125.707855,23248472
2020-10-20,128.127777,134.100006,127.188889,134.083328,132.244736,24008601
2020-10-21,133.366669,133.683334,126.488892,129.100006,127.329742,28907145
2020-10-22,127.888885,129.888885,126.111115,128.250000,126.491402,15980142
2020-10-23,129.172226,132.500000,124.694443,125.944443,124.217461,20509533
2020-10-26,125.538887,129.794449,121.849998,129.522217,127.746162,19207751
2020-10-27,130.555557,132.555557,128.888885,131.777771,129.970795,16117810
2020-10-28,126.472221,136.372223,125.922218,133.366669,131.537903,39962206
2020-10-29,131.677780,135.566666,129.066666,133.711105,131.877625,31042854
2020-10-30,133.899994,142.555557,132.388885,137.338882,135.455658,40831533
2020-11-02,137.222229,147.500000,135.838882,144.522217,142.540482,34103035
2020-11-03,144.444443,144.444443,137.322220,142.233337,140.282990,33221997
2020-11-04,141.666672,144.444443,138.888885,141.972229,140.025467,19911009
2020-11-05,145.000000,149.166672,144.977783,149.166672,147.121262,28432663
2020-11-06,150.766663,152.905548,144.444443,146.388885,144.381546,28185093
2020-11-09,148.888885,151.611115,145.055557,148.016663,145.987015,23811426
2020-11-10,147.399994,151.044449,141.972229,147.733337,145.707581,25951579
2020-11-11,146.727783,148.600006,139.355560,139.355560,137.444687,28365116
2020-11-12,144.444443,144.444443,140.322220,141.250000,139.313141,17490355
2020-11-13,143.399994,144.872223,140.555557,140.672226,138.743286,20479820
2020-11-16,141.050003,143.166672,137.461105,141.611115,139.669312,22161717
2020-11-17,142.944443,144.444443,136.944443,139.266663,137.357010,24614735
2020-11-18,138.955551,140.033340,131.566666,133.611115,131.779007,34709977
2020-11-19,133.894440,135.305557,131.727783,134.500000,132.655716,17564418
2020-11-20,135.827774,140.888885,135.822220,140.044449,138.124115,22146231
2020-11-23,140.044449,144.277771,138.944443,140.555557,138.628220,21764327
2020-11-24,143.333328,143.944443,138.894440,141.500000,139.559708,17625538
2020-11-25,142.555557,142.711105,135.777771,136.788895,134.913223,21077809
2020-11-26,137.000000,137.000000,132.888885,136.300003,134.431015,15533073
2020-11-27,136.344437,138.205551,132.222229,134.444443,132.600906,15179797
2020-11-30,135.555557,135.555557,130.011108,134.888885,133.039261,22799224
2020-12-01,132.666672,137.027771,132.222229,136.761108,134.885803,17085547
2020-12-02,136.666672,136.666672,131.444443,135.383331,133.526932,21537558
2020-12-03,135.383331,137.205551,132.427780,136.661118,134.787186,19239409
2020-12-04,136.144440,139.611115,135.750000,138.733337,136.830994,16620811
2020-12-07,139.388885,147.127777,139.388885,145.255554,143.263779,30803317
2020-12-08,147.500000,149.938889,146.944443,147.794449,145.767853,20945084
2020-12-09,149.294449,151.444443,145.600006,147.777771,145.751404,27654568
2020-12-10,146.194443,148.611115,143.888885,147.122223,145.104843,17974195
2020-12-11,146.283340,148.622223,145.388885,148.088882,146.058243,23208611
2020-12-14,148.094437,149.294449,145.611115,147.777771,145.751404,19303408
2020-12-15,148.888885,155.205551,146.916672,154.722229,152.600647,32006269
2020-12-16,155.666672,159.055557,153.888885,158.922226,156.743057,25719845
2020-12-17,157.888885,159.888885,156.672226,158.227783,156.058136,15862186
2020-12-18,158.611115,162.750000,157.344437,161.105560,158.896439,17122712
2020-12-21,164.861115,180.555557,162.944443,180.555557,178.079742,35658714
2020-12-22,177.772217,183.516663,173.166672,174.244446,171.855164,30373920
2020-12-23,174.261108,182.944443,170.655548,176.666672,174.244171,31302576
2020-12-24,176.111115,177.033340,171.388885,172.777771,170.408600,17061472
2020-12-25,171.666672,175.111115,170.005554,173.772217,171.389420,17171881
2020-12-28,175.111115,177.777771,172.777771,175.988892,173.575699,21551511
2020-12-29,175.994446,177.111115,168.544449,171.111115,168.764801,21914623
2020-12-30,177.777771,193.300003,177.777771,188.888885,186.298798,41187027
2020-12-31,191.655548,196.611115,189.838882,195.061111,192.386383,27360937
2021-01-04,198.944443,228.394440,198.944443,224.500000,221.421600,40465452
2021-01-05,219.444443,224.333328,214.449997,223.333328,220.270920,40941361
2021-01-06,226.666672,231.111115,217.227783,225.983337,222.884598,33602605
2021-01-07,222.772217,230.555557,220.488892,229.572220,226.424271,31301076
2021-01-08,232.777771,236.105560,220.777771,224.722229,221.640778,37812033
2021-01-11,227.711105,227.711105,214.444443,216.666672,213.695679,41409068
2021-01-12,214.166672,224.666672,211.111115,222.872223,219.816147,29807407
2021-01-13,222.222229,228.055557,207.211105,213.888885,210.955994,49071540
2021-01-14,208.444443,213.333328,204.455551,205.005554,202.194473,35291824
2021-01-15,204.438889,213.322220,202.777771,211.416672,208.517685,35681270
2021-01-18,209.300003,217.666672,208.761108,213.277771,210.353256,25562120
2021-01-19,213.333328,214.444443,202.527771,203.394440,200.605438,29315989
2021-01-20,207.666672,218.544449,206.061111,217.444443,214.462769,38414903
2021-01-21,215.000000,221.666672,211.111115,217.388885,214.407990,31462498
2021-01-22,217.500000,227.933334,217.500000,226.666672,223.558563,34279480
2021-01-25,225.722229,232.411118,217.966660,220.527771,217.503830,39134565
2021-01-26,220.449997,220.449997,213.199997,214.166672,211.229950,27187873
2021-01-27,217.777771,218.444443,206.666672,216.955551,213.980591,26709319
2021-01-28,211.111115,212.783340,204.444443,205.500000,202.682114,32727648
2021-01-29,208.894440,209.444443,190.311111,196.727783,194.030212,49682386
2021-02-01,196.111115,198.277771,192.333328,194.627777,191.958984,31545145
2021-02-02,195.561111,205.550003,187.427780,204.333328,201.531448,45155655
2021-02-03,210.555557,215.311111,208.361115,211.655548,208.753265,37993129
2021-02-04,213.838882,218.777771,210.833328,215.833328,212.873764,38934313
2021-02-05,219.444443,220.550003,207.138885,207.472229,204.627319,33141051
2021-02-08,208.333328,224.888885,207.227783,224.444443,221.366806,43924784
2021-02-09,228.444443,230.555557,222.666672,227.888885,224.764023,29166742
2021-02-10,229.994446,231.444443,225.555557,229.255554,226.111938,29309322
2021-02-18,234.444443,234.444443,214.933334,220.555557,217.531250,42884872
2021-02-19,216.666672,220.000000,207.888885,215.277771,212.325821,33642637
2021-02-22,215.277771,219.888885,208.277771,208.333328,205.476608,30096631
2021-02-23,205.555557,209.188889,200.488892,209.188889,206.320435,24488542
2021-02-24,208.333328,210.000000,188.555557,192.777771,190.134354,54489751
2021-02-25,196.583328,196.583328,186.111115,187.277771,184.709763,44236263
2021-02-26,179.444443,185.000000,176.550003,179.016663,176.561935,41311143
2021-03-01,184.172226,192.011108,182.377777,191.444443,188.819290,36970923
2021-03-02,196.111115,196.222229,189.477783,194.222229,191.559006,27506035
2021-03-03,192.250000,194.238892,189.088882,194.238892,191.575439,18835979
2021-03-04,191.666672,191.666672,179.394440,180.872223,178.392044,32586125
2021-03-05,173.894440,181.600006,171.294449,177.777771,175.340042,31153213
2021-03-08,179.444443,185.955551,167.155548,169.444443,167.120972,38331925
2021-03-09,166.666672,172.500000,160.555557,166.666672,164.381287,49243894
2021-03-10,175.555557,179.044449,173.888885,174.722229,172.326401,42774782
2021-03-11,175.555557,185.266663,172.944443,184.044449,181.520782,37735705
2021-03-12,187.172226,191.666672,184.055557,189.699997,187.098785,34113673
2021-03-15,188.888885,188.888885,170.555557,173.500000,171.120926,41472633
2021-03-16,176.111115,180.550003,174.166672,179.444443,176.983856,24682314
2021-03-17,176.600006,186.777771,173.944443,185.000000,182.463226,26410640
2021-03-18,185.555557,190.616669,185.283340,186.555557,183.997452,20460520
2021-03-19,180.555557,184.994446,172.777771,175.833328,173.422241,34148862
2021-03-22,177.222229,178.333328,166.050003,171.000000,168.655197,41709389
2021-03-23,169.444443,172.577774,166.733337,168.838882,166.523727,27210461
2021-03-24,169.444443,169.500000,158.333328,160.438889,158.238922,45374734
2021-03-25,155.838882,162.972229,155.583328,161.972229,159.751221,33191800
2021-03-26,163.888885,174.472229,162.777771,174.233337,171.844208,42678513
2021-03-29,174.166672,177.649994,169.449997,173.111115,170.737381,28013837
2021-03-30,173.116669,178.322220,171.111115,177.211105,174.781143,22752694
2021-03-31,177.161118,181.199997,173.888885,178.983337,176.529083,28898195
2021-04-01,179.888885,186.383331,179.611115,183.327774,180.813950,20400863
2021-04-02,184.972229,186.766663,181.600006,184.666672,182.134460,16673203
2021-04-06,186.111115,187.777771,177.272217,181.000000,178.518082,18834870
2021-04-07,184.949997,184.949997,173.416672,177.777771,175.340042,24107664
2021-04-08,174.444443,178.699997,172.777771,177.694443,175.257843,14167751
2021-04-09,180.005554,180.005554,172.222229,173.333328,170.956528,16782634
2021-04-12,176.811111,180.577774,173.944443,175.005554,172.605835,25307182
2021-04-13,174.055557,185.000000,173.944443,180.333328,177.860550,24990777
2021-04-14,184.033340,193.050003,182.600006,192.222229,189.586426,33307821
2021-04-15,188.866669,189.722229,185.094437,187.222229,184.654984,22453446
2021-04-16,188.888885,189.111115,180.333328,185.466660,182.923492,20765284
2021-04-19,186.111115,202.500000,184.083328,202.222229,199.449310,36985827
2021-04-20,198.877777,204.883331,196.388885,199.444443,196.709610,25710181
2021-04-21,195.088882,198.833328,193.222229,197.605560,194.895950,22319357
2021-04-22,203.333328,203.666672,196.461105,201.311111,198.550690,19424422
2021-04-23,201.311111,207.222229,200.005554,206.388885,203.558838,20765768
2021-04-26,207.555557,211.111115,192.888885,193.888885,191.230225,46122597
2021-04-27,194.444443,194.888885,189.033340,193.666672,191.011063,27325762
2021-04-28,196.116669,208.333328,195.555557,203.905548,201.109543,42538705
2021-04-29,206.005554,212.166672,204.372223,211.105560,208.210831,32555376
2021-04-30,207.222229,217.777771,204.399994,215.649994,212.692947,46557190
2021-05-06,216.666672,216.666672,204.722229,213.333328,210.408051,34142446
2021-05-07,213.333328,215.305557,203.405548,204.044449,201.246521,27249352
2021-05-10,202.666672,207.772217,200.000000,204.561111,201.756119,22419504
2021-05-11,201.111115,205.500000,196.111115,203.666672,200.873947,20541751
2021-05-12,203.888885,205.038895,197.550003,200.833328,198.079453,24048288
2021-05-13,196.833328,199.322220,194.277771,195.055557,192.380905,20425689
2021-05-14,196.399994,200.277771,190.649994,199.444443,196.709610,31783788
2021-05-17,200.000000,208.822220,199.994446,207.322220,204.479355,34795652
2021-05-18,206.666672,210.666672,203.588882,205.055557,202.243790,16131618
2021-05-19,203.611115,211.111115,201.666672,208.361115,205.504013,21143583
2021-05-20,209.888885,213.272217,205.611115,209.855560,206.977966,23119144
2021-05-21,212.649994,215.155548,204.983337,208.649994,205.788940,25301874
2021-05-24,211.111115,215.861115,208.988892,215.533340,212.577896,30530066
2021-05-25,216.355560,220.000000,214.277771,219.738892,216.725769,26923869
2021-05-26,219.444443,222.211105,213.699997,214.122223,211.186127,22857930
2021-05-27,215.283340,216.666672,212.138885,213.333328,210.408051,14327708
2021-05-28,216.666672,234.166672,216.666672,227.555557,224.435257,49887091
2021-05-31,231.111115,241.983337,230.000000,241.166672,237.859741,36011361
2021-06-01,233.333328,239.444443,231.399994,236.300003,233.059784,28575642
2021-06-02,238.388885,240.938889,232.927780,235.833328,232.599518,20828188
2021-06-03,236.666672,237.933334,227.777771,230.433334,227.273575,22276783
2021-06-04,232.777771,244.166672,230.644440,240.116669,236.824127,32418270
2021-06-07,235.472229,235.550003,222.222229,226.388885,223.284592,38753004
2021-06-08,224.444443,236.027771,224.444443,227.550003,224.429779,29937042
2021-06-09,227.222229,231.111115,223.888885,227.427780,224.309235,16844830
2021-06-10,227.827774,247.033340,227.827774,241.461105,238.150116,34830415
